plate9_G5	plate51	A549	rep2	72	S1451_2
plate9_H5	plate51	A549	rep2	72	S1454_2
plate9_A6	plate51	A549	rep2	72	S1463_2
plate9_B6	plate51	A549	rep2	72	S1484_2
plate9_C6	plate51	A549	rep2	72	S0001_2
plate9_D6	plate51	A549	rep2	72	S1515_2
plate9_E6	plate51	A549	rep2	72	S1529_2
plate9_F6	plate51	A549	rep2	72	S1541_2
plate9_G6	plate51	A549	rep2	72	S1782_2
plate9_H6	plate51	A549	rep2	72	S2012_2
plate9_A7	plate51	A549	rep2	72	S7792_3
plate9_B7	plate51	A549	rep2	72	S1007_3
plate9_C7	plate51	A549	rep2	72	S1030_3
plate9_D7	plate51	A549	rep2	72	S1573_3
plate9_E7	plate51	A549	rep2	72	S7110_3
plate9_F7	plate51	A549	rep2	72	S1048_3
plate9_G7	plate51	A549	rep2	72	S1703_3
plate9_H7	plate51	A549	rep2	72	S8323_3
plate9_A8	plate51	A549	rep2	72	S1085_3
plate9_B8	plate51	A549	rep2	72	S1087_3
plate9_C8	plate51	A549	rep2	72	S1090_3
plate9_D8	plate51	A549	rep2	72	S1095_3
plate9_E8	plate51	A549	rep2	72	S1096_3
plate9_F8	plate51	A549	rep2	72	S1098_3
plate9_G8	plate51	A549	rep2	72	S1100_3
plate9_H8	plate51	A549	rep2	72	S1103_3
plate9_A9	plate51	A549	rep2	72	S1107_3
plate9_B9	plate51	A549	rep2	72	S1122_3
plate9_C9	plate51	A549	rep2	72	S7239_3
plate9_D9	plate51	A549	rep2	72	S7259_3
plate9_E9	plate51	A549	rep2	72	S1133_3
plate9_F9	plate51	A549	rep2	72	S1134_3
plate9_G9	plate51	A549	rep2	72	S8481_3
plate9_H9	plate51	A549	rep2	72	S1147_3
plate9_A10	plate51	A549	rep2	72	S7128_3
plate9_B10	plate51	A549	rep2	72	S7144_3
plate9_C10	plate51	A549	rep2	72	S7165_3
plate9_D10	plate51	A549	rep2	72	S7207_3
plate9_E10	plate51	A549	rep2	72	S8496_3
plate9_F10	plate51	A549	rep2	72	S1200_3
plate9_G10	plate51	A549	rep2	72	S1216_3
plate9_H10	plate51	A549	rep2	72	S1233_3
plate9_A11	plate51	A549	rep2	72	S1249_3
plate9_B11	plate51	A549	rep2	72	S1327_3
plate9_C11	plate51	A549	rep2	72	S1378_3
plate9_D11	plate51	A549	rep2	72	S8502_3
plate9_E11	plate51	A549	rep2	72	S1396_3
plate9_F11	plate51	A549	rep2	72	S8567_3
plate9_G11	plate51	A549	rep2	72	S1451_3
plate9_H11	plate51	A549	rep2	72	S1454_3
plate9_A12	plate51	A549	rep2	72	S1463_3
plate9_B12	plate51	A549	rep2	72	S1484_3
plate9_C12	plate51	A549	rep2	72	S0001_3
plate9_D12	plate51	A549	rep2	72	S1515_3
plate9_E12	plate51	A549	rep2	72	S1529_3
plate9_F12	plate51	A549	rep2	72	S1541_3
plate9_G12	plate51	A549	rep2	72	S1782_3
plate9_H12	plate51	A549	rep2	72	S2012_3
plate10_A1	plate52	A549	rep2	72	S7792_4
plate10_B1	plate52	A549	rep2	72	S1007_4
plate10_C1	plate52	A549	rep2	72	S1030_4
plate10_D1	plate52	A549	rep2	72	S1573_4
plate10_E1	plate52	A549	rep2	72	S7110_4
plate10_F1	plate52	A549	rep2	72	S1048_4
plate10_G1	plate52	A549	rep2	72	S1703_4
plate10_H1	plate52	A549	rep2	72	S8323_4
plate10_A2	plate52	A549	rep2	72	S1085_4
plate10_B2	plate52	A549	rep2	72	S1087_4
plate10_C2	plate52	A549	rep2	72	S1090_4
plate10_D2	plate52	A549	rep2	72	S1095_4
plate10_E2	plate52	A549	rep2	72	S1096_4
plate10_F2	plate52	A549	rep2	72	S1098_4
plate10_G2	plate52	A549	rep2	72	S1100_4
plate10_H2	plate52	A549	rep2	72	S1103_4
plate10_A3	plate52	A549	rep2	72	S1107_4
plate10_B3	plate52	A549	rep2	72	S1122_4
plate10_C3	plate52	A549	rep2	72	S7239_4
plate10_D3	plate52	A549	rep2	72	S7259_4
plate10_E3	plate52	A549	rep2	72	S1133_4
plate10_F3	plate52	A549	rep2	72	S1134_4
plate10_G3	plate52	A549	rep2	72	S8481_4
plate10_H3	plate52	A549	rep2	72	S1147_4
plate10_A4	plate52	A549	rep2	72	S7128_4
plate10_B4	plate52	A549	rep2	72	S7144_4
plate10_C4	plate52	A549	rep2	72	S7165_4
plate10_D4	plate52	A549	rep2	72	S7207_4
plate10_E4	plate52	A549	rep2	72	S8496_4
plate10_F4	plate52	A549	rep2	72	S1200_4
plate10_G4	plate52	A549	rep2	72	S1216_4
plate10_H4	plate52	A549	rep2	72	S1233_4
plate10_A5	plate52	A549	rep2	72	S1249_4
plate10_B5	plate52	A549	rep2	72	S1327_4
plate10_C5	plate52	A549	rep2	72	S1378_4
plate10_D5	plate52	A549	rep2	72	S8502_4
plate10_E5	plate52	A549	rep2	72	S1396_4
plate10_F5	plate52	A549	rep2	72	S8567_4
plate10_G5	plate52	A549	rep2	72	S1451_4
plate10_H5	plate52	A549	rep2	72	S1454_4
plate10_A6	plate52	A549	rep2	72	S1463_4
plate10_B6	plate52	A549	rep2	72	S1484_4
plate10_C6	plate52	A549	rep2	72	S0001_4
plate10_D6	plate52	A549	rep2	72	S1515_4
plate10_E6	plate52	A549	rep2	72	S1529_4
plate10_F6	plate52	A549	rep2	72	S1541_4
plate10_G6	plate52	A549	rep2	72	S1782_4
plate10_H6	plate52	A549	rep2	72	S2012_4
plate10_A7	plate52	A549	rep2	72	S7792_1
plate10_B7	plate52	A549	rep2	72	S1007_1
plate10_C7	plate52	A549	rep2	72	S1030_1
plate10_D7	plate52	A549	rep2	72	S1573_1
plate10_E7	plate52	A549	rep2	72	S7110_1
plate10_F7	plate52	A549	rep2	72	S1048_1
plate10_G7	plate52	A549	rep2	72	S1703_1
plate10_H7	plate52	A549	rep2	72	S8323_1
plate10_A8	plate52	A549	rep2	72	S1085_1
plate10_B8	plate52	A549	rep2	72	S1087_1
plate10_C8	plate52	A549	rep2	72	S1090_1
plate10_D8	plate52	A549	rep2	72	S1095_1
plate10_E8	plate52	A549	rep2	72	S1096_1
plate10_F8	plate52	A549	rep2	72	S1098_1
plate10_G8	plate52	A549	rep2	72	S1100_1
plate10_H8	plate52	A549	rep2	72	S1103_1
plate10_A9	plate52	A549	rep2	72	S1107_1
plate10_B9	plate52	A549	rep2	72	S1122_1
plate10_C9	plate52	A549	rep2	72	S7239_1
plate10_D9	plate52	A549	rep2	72	S7259_1
plate10_E9	plate52	A549	rep2	72	S1133_1
plate10_F9	plate52	A549	rep2	72	S1134_1
plate10_G9	plate52	A549	rep2	72	S8481_1
plate10_H9	plate52	A549	rep2	72	S1147_1
plate10_A10	plate52	A549	rep2	72	S7128_1
plate10_B10	plate52	A549	rep2	72	S7144_1
plate10_C10	plate52	A549	rep2	72	S7165_1
plate10_D10	plate52	A549	rep2	72	S7207_1
plate10_E10	plate52	A549	rep2	72	S8496_1
plate10_F10	plate52	A549	rep2	72	S1200_1
plate10_G10	plate52	A549	rep2	72	S1216_1
plate10_H10	plate52	A549	rep2	72	S1233_1
plate10_A11	plate52	A549	rep2	72	S1249_1
plate10_B11	plate52	A549	rep2	72	S1327_1
plate10_C11	plate52	A549	rep2	72	S1378_1
plate10_D11	plate52	A549	rep2	72	S8502_1
plate10_E11	plate52	A549	rep2	72	S1396_1
plate10_F11	plate52	A549	rep2	72	S8567_1
plate10_G11	plate52	A549	rep2	72	S1451_1
plate10_H11	plate52	A549	rep2	72	S1454_1
plate10_A12	plate52	A549	rep2	72	S1463_1
plate10_B12	plate52	A549	rep2	72	S1484_1
plate10_C12	plate52	A549	rep2	72	S0001_1
plate10_D12	plate52	A549	rep2	72	S1515_1
plate10_E12	plate52	A549	rep2	72	S1529_1
plate10_F12	plate52	A549	rep2	72	S1541_1
plate10_G12	plate52	A549	rep2	72	S1782_1
plate10_H12	plate52	A549	rep2	72	S2012_1
plate3_A1	plate1	K562	rep1	24	S7792_1
plate3_B1	plate1	K562	rep1	24	S1007_1
plate3_C1	plate1	K562	rep1	24	S1030_1
plate3_D1	plate1	K562	rep1	24	S1573_1
plate3_E1	plate1	K562	rep1	24	S7110_1
plate3_F1	plate1	K562	rep1	24	S1048_1
plate3_G1	plate1	K562	rep1	24	S1703_1
plate3_H1	plate1	K562	rep1	24	S8323_1
plate3_A2	plate1	K562	rep1	24	S1085_1
plate3_B2	plate1	K562	rep1	24	S1087_1
plate3_C2	plate1	K562	rep1	24	S1090_1
plate3_D2	plate1	K562	rep1	24	S1095_1
plate3_E2	plate1	K562	rep1	24	S1096_1
plate3_F2	plate1	K562	rep1	24	S1098_1
plate3_G2	plate1	K562	rep1	24	S1100_1
plate3_H2	plate1	K562	rep1	24	S1103_1
plate3_A3	plate1	K562	rep1	24	S1107_1
plate3_B3	plate1	K562	rep1	24	S1122_1
plate3_C3	plate1	K562	rep1	24	S7239_1
plate3_D3	plate1	K562	rep1	24	S7259_1
plate3_E3	plate1	K562	rep1	24	S1133_1
plate3_F3	plate1	K562	rep1	24	S1134_1
plate3_G3	plate1	K562	rep1	24	S8481_1
plate3_H3	plate1	K562	rep1	24	S1147_1
plate3_A4	plate1	K562	rep1	24	S7128_1
plate3_B4	plate1	K562	rep1	24	S7144_1
plate3_C4	plate1	K562	rep1	24	S7165_1
plate3_D4	plate1	K562	rep1	24	S7207_1
plate3_E4	plate1	K562	rep1	24	S8496_1
plate3_F4	plate1	K562	rep1	24	S1200_1
plate3_G4	plate1	K562	rep1	24	S1216_1
plate3_H4	plate1	K562	rep1	24	S1233_1
plate3_A5	plate1	K562	rep1	24	S1249_1
plate3_B5	plate1	K562	rep1	24	S1327_1
plate3_C5	plate1	K562	rep1	24	S1378_1
plate3_D5	plate1	K562	rep1	24	S8502_1
plate3_E5	plate1	K562	rep1	24	S1396_1
plate3_F5	plate1	K562	rep1	24	S8567_1
plate3_G5	plate1	K562	rep1	24	S1451_1
plate3_H5	plate1	K562	rep1	24	S1454_1
plate3_A6	plate1	K562	rep1	24	S1463_1
plate3_B6	plate1	K562	rep1	24	S1484_1
plate3_C6	plate1	K562	rep1	24	S0001_1
plate3_D6	plate1	K562	rep1	24	S1515_1
plate3_E6	plate1	K562	rep1	24	S1529_1
plate3_F6	plate1	K562	rep1	24	S1541_1
plate3_G6	plate1	K562	rep1	24	S1782_1
plate3_H6	plate1	K562	rep1	24	S2012_1
plate3_A7	plate1	K562	rep1	24	S7792_2
plate3_B7	plate1	K562	rep1	24	S1007_2
plate3_C7	plate1	K562	rep1	24	S1030_2
plate3_D7	plate1	K562	rep1	24	S1573_2
plate3_E7	plate1	K562	rep1	24	S7110_2
plate3_F7	plate1	K562	rep1	24	S1048_2
plate3_G7	plate1	K562	rep1	24	S1703_2
plate3_H7	plate1	K562	rep1	24	S8323_2
plate3_A8	plate1	K562	rep1	24	S1085_2
plate3_B8	plate1	K562	rep1	24	S1087_2
plate3_C8	plate1	K562	rep1	24	S1090_2
plate3_D8	plate1	K562	rep1	24	S1095_2
plate3_E8	plate1	K562	rep1	24	S1096_2
plate3_F8	plate1	K562	rep1	24	S1098_2
plate3_G8	plate1	K562	rep1	24	S1100_2
plate3_H8	plate1	K562	rep1	24	S1103_2
plate3_A9	plate1	K562	rep1	24	S1107_2
plate3_B9	plate1	K562	rep1	24	S1122_2
plate3_C9	plate1	K562	rep1	24	S7239_2
plate3_D9	plate1	K562	rep1	24	S7259_2
plate3_E9	plate1	K562	rep1	24	S1133_2
plate3_F9	plate1	K562	rep1	24	S1134_2
plate3_G9	plate1	K562	rep1	24	S8481_2
plate3_H9	plate1	K562	rep1	24	S1147_2
plate3_A10	plate1	K562	rep1	24	S7128_2
plate3_B10	plate1	K562	rep1	24	S7144_2
plate3_C10	plate1	K562	rep1	24	S7165_2
plate3_D10	plate1	K562	rep1	24	S7207_2
plate3_E10	plate1	K562	rep1	24	S8496_2
plate3_F10	plate1	K562	rep1	24	S1200_2
plate3_G10	plate1	K562	rep1	24	S1216_2
plate3_H10	plate1	K562	rep1	24	S1233_2
plate3_A11	plate1	K562	rep1	24	S1249_2
plate3_B11	plate1	K562	rep1	24	S1327_2
plate3_C11	plate1	K562	rep1	24	S1378_2
plate3_D11	plate1	K562	rep1	24	S8502_2
plate3_E11	plate1	K562	rep1	24	S1396_2
plate3_F11	plate1	K562	rep1	24	S8567_2
plate3_G11	plate1	K562	rep1	24	S1451_2
plate3_H11	plate1	K562	rep1	24	S1454_2
plate3_A12	plate1	K562	rep1	24	S1463_2
plate3_B12	plate1	K562	rep1	24	S1484_2
plate3_C12	plate1	K562	rep1	24	S0001_2
plate3_D12	plate1	K562	rep1	24	S1515_2
plate3_E12	plate1	K562	rep1	24	S1529_2
plate3_F12	plate1	K562	rep1	24	S1541_2
plate3_G12	plate1	K562	rep1	24	S1782_2
plate3_H12	plate1	K562	rep1	24	S2012_2
plate4_A1	plate2	K562	rep1	24	S7792_3
plate4_B1	plate2	K562	rep1	24	S1007_3
plate4_C1	plate2	K562	rep1	24	S1030_3
plate4_D1	plate2	K562	rep1	24	S1573_3
plate4_E1	plate2	K562	rep1	24	S7110_3
plate4_F1	plate2	K562	rep1	24	S1048_3
plate4_G1	plate2	K562	rep1	24	S1703_3
plate4_H1	plate2	K562	rep1	24	S8323_3
plate4_A2	plate2	K562	rep1	24	S1085_3
plate4_B2	plate2	K562	rep1	24	S1087_3
plate4_C2	plate2	K562	rep1	24	S1090_3
plate4_D2	plate2	K562	rep1	24	S1095_3
plate4_E2	plate2	K562	rep1	24	S1096_3
plate4_F2	plate2	K562	rep1	24	S1098_3
plate4_G2	plate2	K562	rep1	24	S1100_3
plate4_H2	plate2	K562	rep1	24	S1103_3
plate4_A3	plate2	K562	rep1	24	S1107_3
plate4_B3	plate2	K562	rep1	24	S1122_3
plate4_C3	plate2	K562	rep1	24	S7239_3
plate4_D3	plate2	K562	rep1	24	S7259_3
plate4_E3	plate2	K562	rep1	24	S1133_3
plate4_F3	plate2	K562	rep1	24	S1134_3
plate4_G3	plate2	K562	rep1	24	S8481_3
plate4_H3	plate2	K562	rep1	24	S1147_3
plate4_A4	plate2	K562	rep1	24	S7128_3
plate4_B4	plate2	K562	rep1	24	S7144_3
plate4_C4	plate2	K562	rep1	24	S7165_3
plate4_D4	plate2	K562	rep1	24	S7207_3
plate4_E4	plate2	K562	rep1	24	S8496_3
plate4_F4	plate2	K562	rep1	24	S1200_3
plate4_G4	plate2	K562	rep1	24	S1216_3
plate4_H4	plate2	K562	rep1	24	S1233_3
plate4_A5	plate2	K562	rep1	24	S1249_3
plate4_B5	plate2	K562	rep1	24	S1327_3
plate4_C5	plate2	K562	rep1	24	S1378_3
plate4_D5	plate2	K562	rep1	24	S8502_3
plate4_E5	plate2	K562	rep1	24	S1396_3
plate4_F5	plate2	K562	rep1	24	S8567_3
plate4_G5	plate2	K562	rep1	24	S1451_3
plate4_H5	plate2	K562	rep1	24	S1454_3
plate4_A6	plate2	K562	rep1	24	S1463_3
plate4_B6	plate2	K562	rep1	24	S1484_3
plate4_C6	plate2	K562	rep1	24	S0001_3
plate4_D6	plate2	K562	rep1	24	S1515_3
plate4_E6	plate2	K562	rep1	24	S1529_3
plate4_F6	plate2	K562	rep1	24	S1541_3
plate4_G6	plate2	K562	rep1	24	S1782_3
plate4_H6	plate2	K562	rep1	24	S2012_3
plate4_A7	plate2	K562	rep1	24	S7792_4
plate4_B7	plate2	K562	rep1	24	S1007_4
plate4_C7	plate2	K562	rep1	24	S1030_4
plate4_D7	plate2	K562	rep1	24	S1573_4
plate4_E7	plate2	K562	rep1	24	S7110_4
plate4_F7	plate2	K562	rep1	24	S1048_4
plate4_G7	plate2	K562	rep1	24	S1703_4
plate4_H7	plate2	K562	rep1	24	S8323_4
plate4_A8	plate2	K562	rep1	24	S1085_4
plate4_B8	plate2	K562	rep1	24	S1087_4
